100,233109.850014586,216612.2804323027,0,Pino Hondureño
101,233105.3301290907,216605.47201689926,0,Pino Hondureño
102,233112.09682176262,216600.35700277518,0,Pino Hondureño
103,233115.76667227224,216602.9084664556,0,Pino Hondureño
104,233115.77056382224,216607.44998738315,0,Pino Hondureño
105,233121.1205355078,216595.2400593776,0,Pino Hondureño
106,233121.97421287,216603.75468357457,0,Pino Hondureño
107,233125.64698114246,216609.71228426875,0,Pino Hondureño
108,233124.52017353103,216611.7001660433,0,Pino Hondureño
109,233130.7150642164,216597.78644833548,0,Pino Hondureño
110,233129.0162219815,216590.69177659554,0,Pino Hondureño
111,233126.76941090822,216602.61519458194,0,Pino Hondureño
112,233130.44169139862,216608.00510433104,0,Pino Hondureño
113,233131.85768218338,216614.2484814651,0,Pino Hondureño
114,233136.93232823163,216609.9864563614,0,Pino Hondureño
115,233136.64387651905,216602.60673462474,0,Pino Hondureño
116,233137.48685488477,216598.6321831291,0,Pino Hondureño
117,233145.38131872565,216592.66467967822,0,Pino Hondureño
118,233124.58626522496,216688.6221418865,0,Pino Hondureño
119,233120.3511719741,216684.9358014848,0,Pino Hondureño
120,233120.9105404988,216679.25841600852,0,Pino Hondureño
121,233120.0612258613,216675.8530045552,0,Pino Hondureño
122,233124.01565568894,216681.24265945074,0,Pino Hondureño
123,233122.3150727935,216672.16107781304,0,Pino Hondureño
124,233127.68209381402,216679.82027788265,0,Pino Hondureño
125,233126.83155809715,216674.99564316263,0,Pino Hondureño
126,233127.6737895012,216670.1695518416,0,Pino Hondureño
127,233127.67134796828,216667.33110300585,0,Pino Hondureño
128,233154.10516655073,216566.82734190696,0,Pino Hondureño
129,233151.8513032198,216570.5192503276,0,Pino Hondureño
130,233155.79501845315,216563.41976109505,0,Pino Hondureño
131,233156.6404297538,216562.2836598297,0,Pino Hondureño
132,233167.9260009043,216562.8417033821,0,Pino Hondureño
133,233162.0035151802,216565.4013666252,0,Pino Hondureño
134,233157.77597561106,216570.51418416548,0,Pino Hondureño
135,233154.9573733732,216573.6388859467,0,Pino Hondureño
136,233163.13396500424,216567.6711568549,0,Pino Hondureño
137,233163.70234530047,216572.49602849624,0,Pino Hondureño
138,233166.8156995438,216584.13099119376,0,Pino Hondureño
139,233167.94129317626,216580.72389389193,0,Pino Hondureño
140,233170.2048684284,216588.38575777566,0,Pino Hondureño
141,233168.79714921117,216591.79309668005,0,Pino Hondureño
142,233175.56625330076,216589.51654589063,0,Pino Hondureño
143,233177.53749748692,216585.25719293562,0,Pino Hondureño
144,233178.9464316778,216583.2690767054,0,Pino Hondureño
145,233177.81549520418,216580.43160094036,0,Pino Hondureño
146,233183.74234565347,216582.9811283086,0,Pino Hondureño
147,233185.14739427716,216576.45150821263,0,Pino Hondureño
148,233185.7143189758,216579.5733099172,0,Pino Hondureño
149,233185.4304923378,216577.58664303154,0,Pino Hondureño
150,233193.04475861415,216573.89015557733,0,Pino Hondureño
151,233191.06817232445,216571.90493695665,0,Pino Hondureño
152,233202.91166719422,216565.0825530301,0,Tulipán Africano
153,233176.09555929154,216548.64250177625,0,Pino Hondureño
154,233175.25160256028,216551.4816664252,0,Pino Hondureño
155,233177.79219975695,216553.18256260446,0,Pino Hondureño
156,233178.63639853895,216550.6272423903,0,Pino Hondureño
157,233181.7380974926,216548.6376832298,0,Pino Hondureño
158,233198.39254712686,216559.1256908955,0,Pino Hondureño
159,233198.39060698077,216556.85494011332,0,Pino Hondureño
160,233198.67685694993,216561.68004440767,0,Pino Hondureño
161,233203.1889418997,216559.40543631354,0,Flamboyan
162,233204.87951839343,216556.849396035,0,Pino Hondureño
163,233206.01117753983,216560.53840041847,0,Pino Hondureño
164,233212.77275587246,216549.4627121612,0,Tulipán Africano
165,233218.69207793474,216543.213094328,0,Tulipán Africano
166,233206.56161095202,216544.3588257206,0,Guamá
167,233200.0714884922,216542.94514650022,0,Guamá
168,233203.17027776316,216537.5494654354,0,Tulipán Africano
169,233208.80651156232,216530.16471404358,0,Bambua
170,233200.05647323653,216525.34682945732,0,Astromelia
171,233174.66748280823,216528.20692436912,0,Astromelia
172,233155.77538076043,216540.4283588685,0,Flamboyan
173,233129.842449255,216567.131929281,0,Flamboyan
174,233111.97172500566,216609.0429670587,0,Flamboyan
175,233158.58368269727,216679.96417685685,0,Algodón de Ceda
